symbol,chain,protocol,liqPrice,collateralValue,collateralAmount,owner,timestamp
ETH,ethereum,aave-v2,958.1597965044671,23186.862513953485,24.199369039009127,0x03a77413f872a72ecdd480c755e577b362150640,1703700048
ETH,ethereum,aave-v2,543.1389530916398,492.66881511627906,0.9070769318089302,0x03aea97acf03322281d1ddb6eb2527551114695b,1703700048
ETH,ethereum,aave-v2,98.548460098502,3.0109142638440978,0.030552626198670208,0x03b814f35926f8d7b001dd3a827fdb3a5cf0f52b,1703700048
ETH,ethereum,aave-v2,2.9520103242111304,0.14486828476490118,0.04907445057923858,0x03f2d5745c461f72c2d3add110f0077886ef6da9,1703700048
ETH,ethereum,aave-v2,1157.6982117961309,0.11576982117961308,0.0001,0x03f3d950dd345f8996c2c66c4b1d784cf77b1298,1703700048
ETH,ethereum,aave-v2,2192.6721544282696,15.115377906976743,0.006893587751570648,0x0408aef2c0b8a2b31063e253557cce843c79766c,1703700048
ETH,ethereum,aave-v2,866.6339902502139,1155.7972443372157,1.33366248882474,0x0416c2fe328fff0fd6039554c75c3d3fb2db94c4,1703700048
ETH,ethereum,aave-v2,1209.2070328698892,290.20968788877343,0.24,0x0423a756d11481991ee4380cc862b529b5c4b291,1703700048
ETH,ethereum,aave-v2,237.86458365093765,1578.334789144474,6.6354341824197505,0x042fe06fdcb7978ef195384c3b39400f19acd356,1703700048
ETH,ethereum,aave-v2,46.519053189025065,0.061369884178012035,0.001319241901348298,0x043d545c44176e912b7ee6b076c87ff1d3e85e6f,1703700048
ETH,ethereum,aave-v2,1089.9879987996242,12.039286046511625,0.01104533816864973,0x045321e99515a3974ef97e8d416baeb4ed5d639b,1703700048
ETH,ethereum,aave-v2,701.6782449734725,9015.859387936493,12.848993755360542,0x0457de15c6d44c29401cb371b23235d296290c65,1703700048
ETH,ethereum,aave-v2,1755.148109419833,23371.023118604648,13.315698540295825,0x04593f95495508b308421595444993e57a22b746,1703700048
ETH,ethereum,aave-v2,1107.9701914250627,2239.6746043483286,2.021421353825121,0x045b32ac748a32177e8f3acf630d3205e2315116,1703700048
ETH,ethereum,aave-v2,183.68917353679475,460.36744853689504,2.506230713943949,0x045e823bcb8c7a047aee842c5dd537e8cc344f3c,1703700048
ETH,ethereum,aave-v2,107.89006204346549,1264.9640636103566,11.724565169873966,0x046795e46637ec15b838ea6c228c57bf2dd2a970,1703700048
ETH,ethereum,aave-v2,398.4811364545703,0.04646532007353204,0.000116606071963533,0x0491d3b0f7703b1c6317b354220c151b031cfa41,1703700048
ETH,ethereum,aave-v2,1503.030303030303,37.57575757575758,0.025,0x049a00f58a29ef4b1966ab03a1cba61bf3362e0d,1703700048
ETH,ethereum,aave-v2,0.017221731028559686,0.00034443462057119373,0.02,0x049d6d72beffdc3ed533d2c4a57ff1ef246d4b44,1703700048
ETH,ethereum,aave-v2,111.0934312208015,155.54227645274543,1.4001032711250094,0x04b76b7c8cdefbe50f226eb2bbf0f37d70c51095,1703700048
ETH,ethereum,aave-v2,1695.9340649843134,492.7579540895109,0.2905525422617587,0x04c860013028fcad8762518cff977516f5a21662,1703700048
ETH,ethereum,aave-v2,901.9781659074561,1749.8376418604648,1.94,0x04f095a8b608527b336dcfe5cc8a5ac253007dec,1703700048
ETH,ethereum,aave-v2,30.20034174099705,1.8375451132190896,0.06084517615655378,0x050315d2144cae3a8c147bb79a05dcb3554f96a7,1703700048
ETH,ethereum,aave-v2,2092.9412465457162,7138.120945348836,3.4105691964023883,0x0525d4a5a98921bc667b07c934242a4fb8e5458d,1703700048
ETH,ethereum,aave-v2,1154.9565674051219,1.1549565674051219,0.001,0x052f33341a3040cd6ed7eb60ab27be87686fff2d,1703700048
ETH,ethereum,aave-v2,109.44244188602784,134.56555763649976,1.2295555117148689,0x054ba1968963104aba54f2f102a43d23d0d9026c,1703700048
ETH,ethereum,aave-v2,918.8817803617223,42908.70914416657,46.69665898400483,0x055622a2fda7d6f3b813adcc70a32203e2eabc58,1703700048
ETH,ethereum,aave-v2,1099.694174728914,39.000287013285906,0.035464666367719805,0x055c23e9781d408895ce4d6f3f3fb6e5ad55f730,1703700048
ETH,ethereum,aave-v2,854.732423705221,471.7201197674418,0.5518921555854397,0x055ea4452ee0af45c8bc930adec3854c68755e8a,1703700048
ETH,ethereum,aave-v2,1783.4563411549827,28714.558717858898,16.100511156478934,0x056ca58d6eebb4e442ac3bdafbbdee9752d1a67d,1703700048
ETH,ethereum,aave-v2,232.56357487344818,2.3256357487344816,0.01,0x0592f8981cc732ce3b0d7d19c1a72e63a7e4e97c,1703700048
ETH,ethereum,aave-v2,510.63882701999506,199.18424452207125,0.3900687413146353,0x05a03979cf7a9be0e08cb139084d36165e83a7fe,1703700048
ETH,ethereum,aave-v2,688.1131090455652,1308.132131480907,1.901042305814124,0x05bc8d08b394f51479f5f5ce71a0e4831159bdda,1703700048
ETH,ethereum,aave-v2,1900.9237421292473,714.7044310307513,0.37597743412379203,0x05bdac85005e75c04d5cae59434a9e4182aefd90,1703700048
ETH,ethereum,aave-v2,539.6160997225795,264.97973120465144,0.4910523080035592,0x05c381218c2454bf2f2cb2df567789e8b539465f,1703700048
ETH,ethereum,aave-v2,1013.3854741461138,9606.894294905158,9.48,0x05e0ef3feb4c88c9fca77d0c6b353e2dd73251fb,1703700048
ETH,ethereum,aave-v2,935.0979804761099,0.775470121310184,0.000829292905664655,0x05ed0f92f802fbdfd567c723f22b0e266f14072b,1703700048
ETH,ethereum,aave-v2,737.7672969934795,3724.711077053685,5.048625890890641,0x05fbc20d48282b9d446e0f8633950fa415836f34,1703700048
ETH,ethereum,aave-v2,660.9126974503044,11.329613953488371,0.017142375985809036,0x06097b4cf0be39722dbfa921a3202a406d76fdb9,1703700048
ETH,ethereum,aave-v2,1607.3302938487532,6.840830265204377,0.00425602024138051,0x0616ba63e300db20c760a3a5edbab3f2cc32cba4,1703700048
ETH,ethereum,aave-v2,1007.2710318635042,205.91679767441863,0.2044303778829634,0x0627b27d5be5bd488b5eca14ecc058195824cff2,1703700048
ETH,ethereum,aave-v2,1837.3488077673621,9.160718459302325,0.004985835253804578,0x0657d0d1eb72106008de7dedef778efb2f97f104,1703700048
ETH,ethereum,aave-v2,765.7288544732202,20.135428558839045,0.02629576832740765,0x067368d5fcf2dab2cea24be0456298b541c87580,1703700048
ETH,ethereum,aave-v2,1.6585268823511448,0.16585268823511448,0.1,0x068807cd729fffb0d89bed8b16c652334f50d8b0,1703700048
ETH,ethereum,aave-v2,3.335434009419267,0.14659644967512941,0.0439512367089683,0x0697f14634b1b5c10a9c258cb98f75b83e44d871,1703700048
ETH,ethereum,aave-v2,905.0984224910851,28875.783559575964,31.90347352512415,0x06af8f7f2cef7ed177468d9db3caabee3a911d6c,1703700048
ETH,ethereum,aave-v2,2099.4576398510208,2.0994576398510207,0.001,0x06c9018ad287bd949e231bb5dbc196fe22d97675,1703700048
ETH,ethereum,aave-v2,798.1473802294325,51.17089811009791,0.0641120917986206,0x06d7ea5217153697e68e1844ecc45d08ee4b8777,1703700048
ETH,ethereum,aave-v2,930.2325503875968,139.53488255813951,0.15,0x06f2fa5d8724be0f269ddde588da3ebb5f914dcd,1703700048
ETH,ethereum,aave-v2,581.4089371836204,11.628178743672407,0.02,0x0700afebe772b00ed807864814fb7409fba14701,1703700048
ETH,ethereum,aave-v2,1469.7491074640652,0.8148353199046271,0.00055440436450447,0x070360c5b5f61bd72a7418490bf57f6d9d4a45e1,1703700048
ETH,ethereum,aave-v2,781.8836175452911,33.67589069767441,0.04307020884182129,0x07379370e6900e539e5789bdd79dbf74253c290f,1703700048
ETH,ethereum,aave-v2,1478.4707990911822,21.984452371181394,0.01486972376099363,0x07403dc18592e7efdc358bff4becc60ac829dc0c,1703700048
ETH,ethereum,aave-v2,232.56357487344818,2.3256357487344816,0.01,0x07523e9cf675fc61c122d48b2256c9c62a3db744,1703700048
ETH,ethereum,aave-v2,1102.6580994274343,22.053161988548688,0.02,0x07587c046d4d4bd97c2d64edbfab1c1fe28a10e5,1703700048
ETH,ethereum,aave-v2,1.7763579666968243,0.0007105431866787298,0.0004,0x0788b0bb180b8308b0485d7c7876bfdaf0cfbb24,1703700048
ETH,ethereum,aave-v2,41.481171744186035,2074.0585872093015,50,0x0793d0ea39d6fd6148fa231f769dc5f2340c5fb6,1703700048
ETH,ethereum,aave-v2,1435.821288861921,58.13953488372092,0.04049218056225105,0x07a73d2eaf948246ffc48740b822c916122eca85,1703700048
ETH,ethereum,aave-v2,2105.122066516441,58.94341786246035,0.028,0x07e56b134d4b455dc59582e65f45b34f41baa0fb,1703700048
ETH,ethereum,aave-v2,593.8999861222172,481.364565707849,0.8105145259403832,0x07eb24c647b83ea7ff33e8b411e3b759b4c4f8c2,1703700048
ETH,ethereum,aave-v2,1123.9078348176572,264.2488895387503,0.23511615574921413,0x07f23457d4282e3119244a62448483357ee25cf5,1703700048
ETH,ethereum,aave-v2,603.8672630039606,11473.477997075252,19,0x082e81a7a2fb5b5c363fbb2b2287e527609a0ce6,1703700048
ETH,ethereum,aave-v2,1511.6279069767438,15.116279069767439,0.01,0x084f1a3ec5d2c5c3da6126a262d0d9f19bfee12c,1703700048
ETH,ethereum,aave-v2,862.1892064414425,3024.1173409478884,3.5074868930793994,0x085845924b25fe06680e28698ea4992cf5241168,1703700048
ETH,ethereum,aave-v2,1611.5503274054502,49.803684883720926,0.030904206984279186,0x087dabe5511e2519858dc0cd0b1107ca678fa502,1703700048
ETH,ethereum,aave-v2,1467.652749238468,56.82188188388538,0.03871616219393108,0x08ba994f2c466ca23093ff82bc06bd479ff8d099,1703700048
ETH,ethereum,aave-v2,885.6139295767609,6.588398837209301,0.007439357734987217,0x08e70887ed7405932add92e5da735b1caf06416f,1703700048
ETH,ethereum,aave-v2,2031.7056131789707,0.9142675259305368,0.00045,0x08f0565e8aba8e9cbfffcbbc39e0be38d01ace13,1703700048
ETH,ethereum,aave-v2,232.56357487344818,2.3256357487344816,0.01,0x08fbe85eb1dec3a697116a5e914e9dd8905c734d,1703700048
ETH,ethereum,aave-v2,1210.8325022400902,19.857691320884257,0.016400031618036937,0x090dc9a7ca68c4be3f5251038a08aec1dc798825,1703700048
ETH,ethereum,aave-v2,994.8265534492064,36915.291051614906,37.10726349595746,0x090e6cd6c13dac5d58ee9441d0e72bbde5ee00b4,1703700048
ETH,ethereum,aave-v2,922.0790561329204,271.406854124436,0.294342282605009,0x091db03137f37ffb5d12744fd917cedbb84e911b,1703700048
ETH,ethereum,aave-v2,930.7266731700549,1614.6639613960199,1.7348422559938834,0x0929ec1f6257a5df91a2b7c7af1292b0bbce9b02,1703700048
ETH,ethereum,aave-v2,744.1832331580437,13148.166165083936,17.667915076892942,0x0937fb0d0a0b8c5e261f6de08da600231e958781,1703700048
ETH,ethereum,aave-v2,803.4938885461868,227752.96110004885,283.45325875737143,0x0941061072c30daf2606540b248d8be3b93045fe,1703700048
ETH,ethereum,aave-v2,286.1947935587597,5.804546839726703,0.020281804457546675,0x094746bad20b828d57b973ce8d91939cfc88dd9b,1703700048
ETH,ethereum,aave-v2,463.47594969936665,164119.87106511628,354.10655325604813,0x095aeab3c277f888a9f2dedda04e70b94908713d,1703700048
ETH,ethereum,aave-v2,396.7262738635303,3967.262828522889,10.000000226573311,0x0974ff7e79d93c462421f23520c0e6ba300dcb97,1703700048
ETH,ethereum,aave-v2,541.6176712854289,0.18691225836060152,0.0003451,0x09877a3e0efc16f973cfff48bac79e9eca48f737,1703700048
ETH,ethereum,aave-v2,1329.8949084329054,0.5791137257235636,0.000435458262191535,0x099758cfe84edc6284911eac7c8461485e28377f,1703700048
ETH,ethereum,aave-v2,546.5622721881186,10.302698830746035,0.01885,0x09adf73c03d720ef2a40b8a656fddce0a1830293,1703700048
ETH,ethereum,aave-v2,1556.9856828792101,0.46337000875917506,0.000297607109592878,0x09c8acc77ae0d455a9667a4499f344bf1365cd9c,1703700048
ETH,ethereum,aave-v2,231.77744417723628,0.23177744417723628,0.001,0x09d134fb8c7a441ea62eeedaf651952bb867ae32,1703700048
ETH,ethereum,aave-v2,4.161943688571339,0.007611449430256538,0.001828820858666952,0x0a0241f6fa8904327c3b60cc9fa49825cdefe15e,1703700048
ETH,ethereum,aave-v2,971.7488277717747,0.000044844180333683126,4.6147912971e-8,0x0a183adbb549c6f9a0ce259370cd1705aa44047d,1703700048
ETH,ethereum,aave-v2,7.518643917468318,11.804289499366808,1.5700024670594528,0x0a1a3941177dd2a107a2c582dddf6215ec178232,1703700048
ETH,ethereum,aave-v2,1174.098530558422,184.79826744186047,0.1573958766083858,0x0a2f11af1697f563d602ec0c7fed18e53cc307c2,1703700048
ETH,ethereum,aave-v2,95.72844512993618,0.00015465116279069768,0.000001615519426653,0x0a4a2a6dc2dbb41fa558c9b5429b51d8eaa06e50,1703700048
ETH,ethereum,aave-v2,450.201372482182,28812.88783885965,64,0x0a53e28f2f7b27971e18a6305c2c74a449badd2e,1703700048
ETH,ethereum,aave-v2,1748.3174768617614,56.40693337958603,0.03226355288790956,0x0a54adf196073e673e59e7d96c4e8561fbce4a20,1703700048
ETH,ethereum,aave-v2,19.94271742951264,1.1359917032832947,0.05696273375473766,0x0a72066e3191a2ef63d4e09ef18e479daa678900,1703700048
ETH,ethereum,aave-v2,2032.8067339457932,0.000030068505174955108,1.4791620213e-8,0x0a73b70b60b7984afacb47ca497a519a9d5ff393,1703700048
ETH,ethereum,aave-v2,1.7763579666968243,0.0007105431866787298,0.0004,0x0a860ab1098d2d0f16e58e4b4e58e39229391928,1703700048
ETH,ethereum,aave-v2,1202.7848719907374,28866.84729149208,24.000008616432265,0x0aa350fb487f75d4f5d6ed920a5ae0923ded06e1,1703700048
ETH,ethereum,aave-v2,668.7709825581394,133.75419651162787,0.2,0x0aa55b1b508e52bae0f5479d98db0fb17a63e057,1703700048
ETH,ethereum,aave-v2,853.6041327524879,409.7299837211942,0.48,0x0ad639d086576871e81e758539d2fbaf2dd2bcdf,1703700048
ETH,ethereum,aave-v2,511.6279069767442,127.90697674418605,0.25,0x0aec8c516fb9a9b84bf63ac5a80f721e4541e27f,1703700048
ETH,ethereum,aave-v2,2358.1957728292423,34.45968856829918,0.014612734432542983,0x0af6342f9d4416dca5d8960ade475fdc79355c28,1703700048
ETH,ethereum,aave-v2,232.56357487344818,2.3256357487344816,0.01,0x0b01c6028cef52605aa2a8ac9c6f0698b75d6fcd,1703700048
ETH,ethereum,aave-v2,1265.5421110421787,139.73663194200026,0.11041642211883936,0x0b0672143536b258e24e4073aae1c2230a5d4562,1703700048
ETH,ethereum,aave-v2,1389.1626681919022,6.945813340959511,0.005,0x0b087a811bfadc27a031882272884c38212ca856,1703700048
ETH,ethereum,aave-v2,116.16330018383009,11.616330018383008,0.1,0x0b0fad77f040348b4f24855ca29bb034dd60f11d,1703700048
ETH,ethereum,aave-v2,1203.9769113322263,73.26683096056179,0.060854016610244185,0x0b296da0b195ab30874e67314fac57c73ebac28e,1703700048
ETH,ethereum,aave-v2,48.449219265259586,116.27906976744185,2.4000194746341252,0x0b2c78a8269b903655d6a1b65fca96ebbc90424c,1703700048
ETH,ethereum,aave-v2,141.0623560216638,98.74364921516467,0.7,0x0b2d429e9c0ebdf30feb86e950080c2f4017c56e,1703700048
ETH,ethereum,aave-v2,766.285133364711,0.3494697674418604,0.000456057089229123,0x0b344b4f5d39ec8cd68fb77c14e1a9bed7056eae,1703700048
ETH,ethereum,aave-v2,2250.128292946497,23.47390318720287,0.010432251023546873,0x0b3492cb3ce07cd3d04ed6d41e40687b688b7a7b,1703700048
ETH,ethereum,aave-v2,554.8801232098555,0.005548801232098555,0.00001,0x0b43a13c2002848a1ae721c0ea3b65fd49434c4b,1703700048
ETH,ethereum,aave-v2,47.08848593886659,33029.85975014608,701.4423821786847,0x0b5a6a15b975fd35f0b301748c8dabd35b50d8c5,1703700048
ETH,ethereum,aave-v2,2173.780366057125,152.1507622529793,0.0699936224600995,0x0b6ce722b1833ae3dcae50d94796c530c322d1fa,1703700048
ETH,ethereum,aave-v2,1232.4649374499966,146.36038783743805,0.11875420013186068,0x0b9f8d5f183891aef733a6dcc65652e4fb9806c2,1703700048
ETH,ethereum,aave-v2,1592.2058294530611,1.533191860465116,0.000962935716038537,0x0ba84e8949c98fd6657a89b78da5c95dd0c2aba7,1703700048
ETH,ethereum,aave-v2,1155.457700992968,1255.4302138993253,1.0865220014721817,0x0ba92342b2c7427e0c46454d860bad022febfaf7,1703700048
ETH,ethereum,aave-v2,460.49711239361227,0.0037886165582708743,0.000008227231955002,0x0bc42c2a7ede0fe09680de85ab0251ef4f837a17,1703700048
ETH,ethereum,aave-v2,534.0183092548567,26.700915462742834,0.05,0x0bc71bb95cc09743e22b1db6c282cdc295ea1989,1703700048
ETH,ethereum,aave-v2,1830.0517781188462,2.913941860465116,0.001592272904682744,0x0bc82fb2cd679d7df152f41c809c230a2c8c2281,1703700048
ETH,ethereum,aave-v2,1268.5137665681777,27.907302864499908,0.022,0x0bcb14c6dd0124f9f0bace9eede983eccdc2265f,1703700048
ETH,ethereum,aave-v2,867.5659509094701,873550.8925034886,1006.898543664311,0x0bcf9c69c930ff32a372f8d66c3466dc87bc59cb,1703700048
ETH,ethereum,aave-v2,868.3100494332174,2924.401159302325,3.3679227382099346,0x0bd42f3be2bd3c0880f781a9cbbb90abaa623278,1703700048
ETH,ethereum,aave-v2,58.14106420957112,58.14106420957112,1,0x0be2bc95ea604a5ac4ecce0f8570fe58bc9c320a,1703700048
ETH,ethereum,aave-v2,331.9378395133938,248.2312976744186,0.747824647043298,0x0bf5c834565dd751947481fe2becbb20aca4c8b4,1703700048
ETH,ethereum,aave-v2,652.4286578779609,450.175773935793,0.69,0x0c0754704756721aed2a2105009598349a4af41c,1703700048
ETH,ethereum,aave-v2,1906.9981634653304,91.55335204919815,0.048009145369511314,0x0c10e3a179c8e9552fbba82950eed6f6161d7004,1703700048
ETH,ethereum,aave-v2,1162.817874367241,1.162817874367241,0.001,0x0c1c0aea631d2a1709d1d167902046db8b418e96,1703700048
ETH,ethereum,aave-v2,1665.2201409133447,11764.287099273797,7.064703825177905,0x0c1fe07affc15d8eccef6bd1c8bf05a007cb220c,1703700048
ETH,ethereum,aave-v2,0.04812100229488366,0.000015446031200795695,0.000320983156297182,0x0c29124af83b48a009194bf481616fe031888712,1703700048
ETH,ethereum,aave-v2,74.79245438399857,6979.98049665394,93.32466161382274,0x0c437e76ba058bbb50368e8e8343742e376840a5,1703700048
ETH,ethereum,aave-v2,1007.5495615697232,16120.792985115571,16,0x0c6c06b8997ed0bd8edb7610ea92f4b2e4143f87,1703700048
ETH,ethereum,aave-v2,0.0007197638081261113,0.00007197638081261113,0.1,0x0c7598889d8ee611e94566d5cac5cc7c62f516da,1703700048
ETH,ethereum,aave-v2,34.32370572739196,0.7600536463646047,0.022143694285260276,0x0c7befa253d0f5ed8d34802274b963f2bd0adfbc,1703700048
ETH,ethereum,aave-v2,0.000040964426515227985,4.0964426515227987e-7,0.01,0x0cc9f8bf74e6228c96384cbc961f8e6f483e8997,1703700048
ETH,ethereum,aave-v2,0.015470694883778505,0.00008243446244178478,0.005328426619557976,0x0cda9532b490018ea91c723c40a883b12c3c9e4f,1703700048
ETH,ethereum,aave-v2,1264.786607615189,0.004865116279069767,0.000003846590602539,0x0d1ba01d6f5ea78b6e936a760d024e36b7884cd8,1703700048
ETH,ethereum,aave-v2,415.7825300952147,1081.0345782475583,2.6,0x0d423d2803da6a58e639bb0d4818bba74dad067b,1703700048
ETH,ethereum,aave-v2,907.2013609995956,0.00023973019494928698,2.64252463957e-7,0x0d67d6aab7dab14da3b72ca70e0b83b74ad7e88f,1703700048
ETH,ethereum,aave-v2,1030.691175167606,4.631760208037915,0.004493839007872286,0x0d7f9247f9f39535fee7783e5871abcf37358048,1703700048
ETH,ethereum,aave-v2,4.551098858729622,0.009983402627223739,0.002193624646951851,0x0d89ee78f35e3a50402057e9ed9f1db6fe1a46e2,1703700048
ETH,ethereum,aave-v2,956.6979934922091,0.931820064025583,0.0009739960472,0x0da04ca96ab399db8904cf1d35f38d66595333ff,1703700048
ETH,ethereum,aave-v2,1219.4420344755586,7440.208372494751,6.101321885049286,0x0da55a641cbb096689442c42437d3f02a1189e85,1703700048
ETH,ethereum,aave-v2,604.6242076039018,425.85936000492245,0.7043372637899891,0x0da95dbc6fb27db42cbfbe5ab0b196486ad045cb,1703700048
ETH,ethereum,aave-v2,1142.88715775116,169.99764561915632,0.1487440334474121,0x0db0163963fda91e0f440a3646a6d5443ea3b87c,1703700048
ETH,ethereum,aave-v2,1148.173241374679,976015.3847025763,850.059337329633,0x0db128534da40bd4852e489a60dd8354dcd3a219,1703700048
ETH,ethereum,aave-v2,5.198860220475401,0.011406432059947222,0.002194025531793232,0x0dbde226b912d7b0224004b96dfa427fa7e0127f,1703700048
ETH,ethereum,aave-v2,8.105475773348592,0.010213139996333213,0.001260029674003194,0x0dbe42da9441b66c7ab8f1dccb0cce2c7350d2bd,1703700048
ETH,ethereum,aave-v2,821.5901736898309,522510.82615530957,635.9750187963779,0x0dca769beacd28b17d4d17fa5aff8edfa11e494b,1703700048
ETH,ethereum,aave-v2,2099.6487489734013,71.68729673454166,0.03414251872823601,0x0dcdb1c89f5d95bd8e03532165329958eef71965,1703700048
